rfq_id,match_id,similarity_score
ac98ce23-604a-4928-b606-6d1f440f33af,5d33748c-4c59-4779-80fe-8cf7a7d571c9,0.7
ac98ce23-604a-4928-b606-6d1f440f33af,1c18511f-b2e5-49f2-bcc6-154d47355880,0.7
ac98ce23-604a-4928-b606-6d1f440f33af,7e07b5ca-e434-4611-b567-dc4aafaca75e,0.7
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,54ebb88a-f9a0-4f41-9a28-20e72c87f491,0.5993
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,0543ec11-51e5-4b6e-8ff3-bd1dc271d768,0.5213
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,06722b2c-a72c-4859-a1e7-f67582a0b740,0.5213
1dfdb162-fc1b-4f49-ad20-2986c9901d51,0ec22b51-04d6-4100-8183-58951a86d7a4,0.66
1dfdb162-fc1b-4f49-ad20-2986c9901d51,f06908ec-569e-4df8-b99e-1856c8d3eaf5,0.66
1dfdb162-fc1b-4f49-ad20-2986c9901d51,ada2d439-02d7-4b2d-b1fb-3aeae9a73334,0.66
e21ba605-eb69-49f9-8f96-0a31030d6ff5,386d5c5f-c66c-436a-b015-ec798d1650ac,0.66
e21ba605-eb69-49f9-8f96-0a31030d6ff5,fde5043e-389b-4459-bf47-998f996fe375,0.66
e21ba605-eb69-49f9-8f96-0a31030d6ff5,b8e2c39b-dbc7-476b-9792-1551190c5869,0.6344
4a0c7903-ab86-4732-96bd-5569b8f96729,00957f2f-a340-4843-9ed8-a70ce4848bae,0.7
4a0c7903-ab86-4732-96bd-5569b8f96729,386d5c5f-c66c-436a-b015-ec798d1650ac,0.66
4a0c7903-ab86-4732-96bd-5569b8f96729,fde5043e-389b-4459-bf47-998f996fe375,0.66
3e727927-a69d-416f-8957-7a62cfa8daae,f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,0.66
3e727927-a69d-416f-8957-7a62cfa8daae,b2a7a4ba-cdd6-4c85-96bb-9b5ad9351944,0.66
3e727927-a69d-416f-8957-7a62cfa8daae,c17fd062-2be1-47b2-ae19-1eb98c17badb,0.66
267e5bc4-897a-4fc1-97d2-26a45829ba19,77988b8f-8a58-4dc2-9b92-8b7d4c0254b4,0.7
267e5bc4-897a-4fc1-97d2-26a45829ba19,eed02859-50cc-49f5-8b28-1ec074702cb7,0.7
267e5bc4-897a-4fc1-97d2-26a45829ba19,f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,0.66
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,140d30f7-f16d-4455-a448-516ab6616812,0.7
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,0.7
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,0cf70763-c18a-4c9b-b5d9-f4cbb127190b,0.7
8eae8f75-558d-4a20-97cd-b4a58b2e152d,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.7
8eae8f75-558d-4a20-97cd-b4a58b2e152d,985a13af-6aee-4660-83c1-ce5114758d4e,0.7
8eae8f75-558d-4a20-97cd-b4a58b2e152d,aa39bdac-3029-4450-a42e-4e5f81360866,0.7
40bfde20-4a3c-4a4f-8e47-173e193f5eab,83e1ccd0-f59a-4a12-872a-dac2acc3beab,0.36
40bfde20-4a3c-4a4f-8e47-173e193f5eab,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.3
40bfde20-4a3c-4a4f-8e47-173e193f5eab,12779ba3-969c-48dc-97d8-33e72279f695,0.3
5c819189-c9e0-47e3-a258-49323197d124,83e1ccd0-f59a-4a12-872a-dac2acc3beab,0.36
5c819189-c9e0-47e3-a258-49323197d124,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.3
5c819189-c9e0-47e3-a258-49323197d124,12779ba3-969c-48dc-97d8-33e72279f695,0.3
f321598e-7a5f-442f-8bee-99d9f5e0f954,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
f321598e-7a5f-442f-8bee-99d9f5e0f954,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.7
f321598e-7a5f-442f-8bee-99d9f5e0f954,de751829-82ae-4f1c-92fc-a9dd4d616882,0.7
98f12e54-6af0-4e8d-990c-4da4dd74db5a,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
98f12e54-6af0-4e8d-990c-4da4dd74db5a,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.7
98f12e54-6af0-4e8d-990c-4da4dd74db5a,de751829-82ae-4f1c-92fc-a9dd4d616882,0.7
01fcb584-7de5-4dfb-93da-4219074e8a88,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
01fcb584-7de5-4dfb-93da-4219074e8a88,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
01fcb584-7de5-4dfb-93da-4219074e8a88,de751829-82ae-4f1c-92fc-a9dd4d616882,0.7
7447b6dc-e0c9-4567-b627-e2e4eed64d64,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
7447b6dc-e0c9-4567-b627-e2e4eed64d64,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
7447b6dc-e0c9-4567-b627-e2e4eed64d64,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.7
8fdd1d44-bd45-4f54-9eac-f0b952860804,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
8fdd1d44-bd45-4f54-9eac-f0b952860804,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
8fdd1d44-bd45-4f54-9eac-f0b952860804,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.7
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,e4b7abfe-d035-468a-b317-7709b146205f,0.7
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,9825748d-d475-43f3-80e8-5fd3154eee52,0.7
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.7
e3ab8de6-873c-4345-ab55-04019d50c786,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
e3ab8de6-873c-4345-ab55-04019d50c786,9825748d-d475-43f3-80e8-5fd3154eee52,0.7
e3ab8de6-873c-4345-ab55-04019d50c786,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.7
52cf9a32-613e-48fb-bcaa-c1c887d54d13,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
52cf9a32-613e-48fb-bcaa-c1c887d54d13,e4b7abfe-d035-468a-b317-7709b146205f,0.7
52cf9a32-613e-48fb-bcaa-c1c887d54d13,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.7
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.66
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,8cc002db-1ef0-4e9e-aaa4-7a88d9c70184,0.66
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,fd74092a-6e84-4c7e-bebb-149abfb92a24,0.66
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.4
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,63078462-b3a8-463c-8c44-301ec9d0d024,0.4
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,c322fc6c-240c-4c09-9b88-d4f2c2395244,0.4
7e288b0c-a07c-49ab-aeb3-eafc485554d2,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.4
7e288b0c-a07c-49ab-aeb3-eafc485554d2,63078462-b3a8-463c-8c44-301ec9d0d024,0.4
7e288b0c-a07c-49ab-aeb3-eafc485554d2,c322fc6c-240c-4c09-9b88-d4f2c2395244,0.4
4c7232c9-33b7-4531-b478-5c001092cb50,32f7aaf8-af97-4b57-b47b-083a465ffc2a,0.46
4c7232c9-33b7-4531-b478-5c001092cb50,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.4
4c7232c9-33b7-4531-b478-5c001092cb50,b8257184-6307-46ab-b06e-d979336d1263,0.36
6d30555c-7660-45fc-89fb-cfb94b97f189,23325a7f-fde1-4305-8c73-2dd57cb8e89b,0.5439
6d30555c-7660-45fc-89fb-cfb94b97f189,2a5956c7-d1c4-4060-a44c-52f160911b57,0.4439
6d30555c-7660-45fc-89fb-cfb94b97f189,c60bc51b-abcb-47ef-abee-dd61ed56466d,0.434
1af11d15-fd04-4f06-828a-e6ae465168f7,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.4
1af11d15-fd04-4f06-828a-e6ae465168f7,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.4
1af11d15-fd04-4f06-828a-e6ae465168f7,451c9406-3053-4605-9f1e-0b6183d93d56,0.4
386d5c5f-c66c-436a-b015-ec798d1650ac,c4d1a268-6b73-40f8-acd4-5e6905aa5b45,0.66
386d5c5f-c66c-436a-b015-ec798d1650ac,fde5043e-389b-4459-bf47-998f996fe375,0.66
386d5c5f-c66c-436a-b015-ec798d1650ac,e21ba605-eb69-49f9-8f96-0a31030d6ff5,0.66
f894a0a6-d08f-4660-9f86-701661e29503,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
f894a0a6-d08f-4660-9f86-701661e29503,e4b7abfe-d035-468a-b317-7709b146205f,0.7
f894a0a6-d08f-4660-9f86-701661e29503,9825748d-d475-43f3-80e8-5fd3154eee52,0.7
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,e4b7abfe-d035-468a-b317-7709b146205f,0.7
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,9825748d-d475-43f3-80e8-5fd3154eee52,0.7
e49685ce-7c01-48bd-bc65-3be4a385a11d,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
e49685ce-7c01-48bd-bc65-3be4a385a11d,01fcb584-7de5-4dfb-93da-4219074e8a88,0.7
e49685ce-7c01-48bd-bc65-3be4a385a11d,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.7
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,01fcb584-7de5-4dfb-93da-4219074e8a88,0.7
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.7
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.7
de751829-82ae-4f1c-92fc-a9dd4d616882,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
de751829-82ae-4f1c-92fc-a9dd4d616882,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
de751829-82ae-4f1c-92fc-a9dd4d616882,01fcb584-7de5-4dfb-93da-4219074e8a88,0.7
560aca16-912a-4b06-a185-74f37e584027,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
560aca16-912a-4b06-a185-74f37e584027,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
560aca16-912a-4b06-a185-74f37e584027,01fcb584-7de5-4dfb-93da-4219074e8a88,0.7
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
7d6466a3-3fb5-496e-a8db-9f2483b6edea,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.7
7d6466a3-3fb5-496e-a8db-9f2483b6edea,f894a0a6-d08f-4660-9f86-701661e29503,0.7
e4b7abfe-d035-468a-b317-7709b146205f,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
e4b7abfe-d035-468a-b317-7709b146205f,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.7
e4b7abfe-d035-468a-b317-7709b146205f,f894a0a6-d08f-4660-9f86-701661e29503,0.7
9825748d-d475-43f3-80e8-5fd3154eee52,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
9825748d-d475-43f3-80e8-5fd3154eee52,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
9825748d-d475-43f3-80e8-5fd3154eee52,f894a0a6-d08f-4660-9f86-701661e29503,0.7
3bd63733-b79b-4f0b-a233-b6d10c359ec5,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
3bd63733-b79b-4f0b-a233-b6d10c359ec5,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
3bd63733-b79b-4f0b-a233-b6d10c359ec5,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.7
f25cca62-d041-4ad8-81f6-6202a26512cb,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
f25cca62-d041-4ad8-81f6-6202a26512cb,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
f25cca62-d041-4ad8-81f6-6202a26512cb,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.7
4273fd28-5992-43a0-bd98-66cf6b650f54,71f15ae0-6ee5-45fe-9ba8-e988a4c06204,0.66
4273fd28-5992-43a0-bd98-66cf6b650f54,cd671549-c18e-44d4-9c3b-1b0c228f87dc,0.6
4273fd28-5992-43a0-bd98-66cf6b650f54,9e6883b3-44ad-4b98-a1e9-3c084317dba2,0.56
05c71356-48ba-4b48-a217-678ba62ca4b0,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.66
05c71356-48ba-4b48-a217-678ba62ca4b0,60206076-d947-48c6-bbba-14d1b9b2f859,0.66
05c71356-48ba-4b48-a217-678ba62ca4b0,3d92c9e6-d3f8-4177-900c-04adc55774c1,0.6
837f9a69-1103-451f-b24d-e971d7135417,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.7
837f9a69-1103-451f-b24d-e971d7135417,a8d35e4d-5504-4410-8134-6f329acdf203,0.5878
837f9a69-1103-451f-b24d-e971d7135417,871f7c92-a84e-4c93-8b30-633d58b3b90e,0.5759
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.7
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,c64aac64-f8db-475b-8584-da8551b0a712,0.7
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,0.6874
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.7
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.66
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,341ae37b-3e39-44f4-99f5-566fab316e0c,0.66
28b82b56-298a-4050-ad03-47dab37e4d2e,b8a4d9e9-89f4-488e-a40e-54809c6077e6,0.6874
28b82b56-298a-4050-ad03-47dab37e4d2e,b895d027-5c42-4455-be0f-a83d981fbb4c,0.66
28b82b56-298a-4050-ad03-47dab37e4d2e,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.66
341ae37b-3e39-44f4-99f5-566fab316e0c,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.7
341ae37b-3e39-44f4-99f5-566fab316e0c,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.66
341ae37b-3e39-44f4-99f5-566fab316e0c,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.66
bf42879f-e641-475a-8b19-c5df8f6cee7a,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.7
bf42879f-e641-475a-8b19-c5df8f6cee7a,c64aac64-f8db-475b-8584-da8551b0a712,0.7
bf42879f-e641-475a-8b19-c5df8f6cee7a,3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,0.6874
2564eefa-070f-4e4a-915e-c553a35fa561,ace0246d-f8e9-4261-ab5c-40bbee73184d,0.6967
2564eefa-070f-4e4a-915e-c553a35fa561,295e4030-78b4-46a6-936f-5cc18c97d642,0.6967
2564eefa-070f-4e4a-915e-c553a35fa561,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.66
9f17335e-306b-48c7-8ee5-53a8d967e6f5,6246d593-0402-4d7c-9dd3-31216942f0e2,0.6962
9f17335e-306b-48c7-8ee5-53a8d967e6f5,06bf89b8-3e0b-4be9-a611-1e656cae34eb,0.6088
9f17335e-306b-48c7-8ee5-53a8d967e6f5,db475b0b-e62d-4719-a502-d1effef1ed48,0.6
69b87316-8ff0-4eab-b9ff-210247784518,75551299-bf73-4b4d-9f30-192dc8d98a46,0.5809
69b87316-8ff0-4eab-b9ff-210247784518,71721a5d-14cd-4583-b637-d802c9a85a21,0.5763
69b87316-8ff0-4eab-b9ff-210247784518,ccf6f92d-5572-4fef-8ab3-e501ebfc280b,0.5466
6a52c8f2-ce2b-4939-b090-8e9a49afe284,a1be52f6-6a42-4b91-8c33-20e6321fa374,0.76
6a52c8f2-ce2b-4939-b090-8e9a49afe284,4867919e-2a2f-4f11-83b4-aa51c4684475,0.7
6a52c8f2-ce2b-4939-b090-8e9a49afe284,ba26b23a-d329-4a39-ac72-2a4489eb673f,0.7
4eb62a9e-c3f6-4056-8357-7a05db04937d,761b9fc9-1000-476c-bebe-6c40dd431b1c,0.4
4eb62a9e-c3f6-4056-8357-7a05db04937d,7916fb45-89ef-445c-93f7-21a464eb870c,0.4
4eb62a9e-c3f6-4056-8357-7a05db04937d,52999e61-3e95-4863-80c7-885d6135ff13,0.4
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,a7674ae7-731c-46ab-94db-a7a972df8849,0.5593
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,7fbe0396-dc55-421f-ac43-cddb850605a8,0.5226
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,63140d1f-dda8-40fe-8931-bcaba65d5772,0.5213
b895d027-5c42-4455-be0f-a83d981fbb4c,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.7
b895d027-5c42-4455-be0f-a83d981fbb4c,28b82b56-298a-4050-ad03-47dab37e4d2e,0.66
b895d027-5c42-4455-be0f-a83d981fbb4c,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.66
a29b9c1d-663c-46ef-8950-d567c4f9771b,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.7
a29b9c1d-663c-46ef-8950-d567c4f9771b,28b82b56-298a-4050-ad03-47dab37e4d2e,0.66
a29b9c1d-663c-46ef-8950-d567c4f9771b,b895d027-5c42-4455-be0f-a83d981fbb4c,0.66
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.7
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.66
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.66
52999e61-3e95-4863-80c7-885d6135ff13,7f7b4920-d653-4e3a-8113-70130b079c9b,0.7
52999e61-3e95-4863-80c7-885d6135ff13,acc63b60-a988-4e48-bf68-78b98b7c6125,0.7
52999e61-3e95-4863-80c7-885d6135ff13,46bdf019-e50b-433a-9a12-2a18f201af9b,0.7
204bb059-11ec-450a-91cb-d78a8a5619cc,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.46
204bb059-11ec-450a-91cb-d78a8a5619cc,4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,0.46
204bb059-11ec-450a-91cb-d78a8a5619cc,e2cf8e2c-68d4-4334-9b7d-cc11fa0213dd,0.46
c6d8975a-3dd1-485c-944a-766e985c72ef,63140d1f-dda8-40fe-8931-bcaba65d5772,0.2
c6d8975a-3dd1-485c-944a-766e985c72ef,11cffc57-44be-4d79-bfd5-97482be566d3,0.2
c6d8975a-3dd1-485c-944a-766e985c72ef,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.2
c7f25358-6aab-48b5-b733-40b57f60a82c,63140d1f-dda8-40fe-8931-bcaba65d5772,0.2
c7f25358-6aab-48b5-b733-40b57f60a82c,11cffc57-44be-4d79-bfd5-97482be566d3,0.2
c7f25358-6aab-48b5-b733-40b57f60a82c,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.2
b87da418-3080-4e21-b3e0-b967b9a17e21,63140d1f-dda8-40fe-8931-bcaba65d5772,0.2
b87da418-3080-4e21-b3e0-b967b9a17e21,11cffc57-44be-4d79-bfd5-97482be566d3,0.2
b87da418-3080-4e21-b3e0-b967b9a17e21,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.2
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,63140d1f-dda8-40fe-8931-bcaba65d5772,0.2
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,11cffc57-44be-4d79-bfd5-97482be566d3,0.2
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.2
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,03b9e7fe-5913-4662-97d0-078dfc56df27,0.46
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,1d746f17-0484-43df-bde3-783203462c19,0.46
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,307024ad-1a6a-40ac-87eb-72ddfb05e836,0.46
3c938716-3889-4d73-bb45-d4586b1a44b1,dc5f767e-bae2-4777-942f-25fcf101ccc3,0.46
3c938716-3889-4d73-bb45-d4586b1a44b1,bffc873b-e610-44c5-bb7f-c383642c5c7e,0.46
3c938716-3889-4d73-bb45-d4586b1a44b1,75d5e1ce-8682-4374-b3ee-11ff3a122104,0.46
2ab7f631-aed8-4647-a5bb-99427860d0bb,4f1d0f3c-328f-4e49-9934-007dcb348657,0.4
2ab7f631-aed8-4647-a5bb-99427860d0bb,7d1ab305-7fc6-4ab0-bc2a-9ae1e038e67e,0.4
2ab7f631-aed8-4647-a5bb-99427860d0bb,106095b4-e2ca-4c88-839c-7045853b7fb0,0.4
7f7b4920-d653-4e3a-8113-70130b079c9b,52999e61-3e95-4863-80c7-885d6135ff13,0.7
7f7b4920-d653-4e3a-8113-70130b079c9b,46bdf019-e50b-433a-9a12-2a18f201af9b,0.7
7f7b4920-d653-4e3a-8113-70130b079c9b,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.66
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,837f9a69-1103-451f-b24d-e971d7135417,0.7
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.66
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.66
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.7
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.7
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,7f7b4920-d653-4e3a-8113-70130b079c9b,0.66
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.7
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.6905
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,1008838b-bf71-442f-a6e8-3de016146f89,0.6905
25971e2e-305e-4301-a5f9-24b276ab37a1,8b87f62b-2ea7-4f41-8997-374112936b0d,0.6905
25971e2e-305e-4301-a5f9-24b276ab37a1,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.66
25971e2e-305e-4301-a5f9-24b276ab37a1,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.66
7c8f99f0-5cae-4a08-9649-1b870e55e903,341ae37b-3e39-44f4-99f5-566fab316e0c,0.7
7c8f99f0-5cae-4a08-9649-1b870e55e903,7f7b4920-d653-4e3a-8113-70130b079c9b,0.66
7c8f99f0-5cae-4a08-9649-1b870e55e903,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.66
c64aac64-f8db-475b-8584-da8551b0a712,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.7
c64aac64-f8db-475b-8584-da8551b0a712,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.7
c64aac64-f8db-475b-8584-da8551b0a712,c717fe40-0d63-4a86-ba3d-afe718e44995,0.6905
1c87a6a3-bdea-45bf-b259-aee417734726,d8944d3a-4560-4fd1-855a-6e1dfb5b61cf,0.46
1c87a6a3-bdea-45bf-b259-aee417734726,2c0d57e5-e106-4874-b3fc-2204172df725,0.4
1c87a6a3-bdea-45bf-b259-aee417734726,4c71cc86-4968-4fb8-8bb3-6992d165faeb,0.4
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,e63d7e85-caef-4f2f-a89b-3889907f7e74,0.4
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,e0bfc6b2-19de-475e-ba88-6d6081204ed9,0.4
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,4c71cc86-4968-4fb8-8bb3-6992d165faeb,0.4
2c4f5100-fe7a-4ac2-8be5-de8348728af0,41a4f5a5-728a-4965-b483-6e265eebf93a,0.36
2c4f5100-fe7a-4ac2-8be5-de8348728af0,822a6db3-48ad-4290-a711-8c4d7f07abc8,0.36
2c4f5100-fe7a-4ac2-8be5-de8348728af0,ca1ccf90-ef97-446d-b9ba-214844ffc371,0.36
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.4
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.4
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,e46da0fc-64a2-40da-9482-0978978d74e7,0.4
9c779f8b-bd59-4351-a876-8934a07614bc,03b9e7fe-5913-4662-97d0-078dfc56df27,0.46
9c779f8b-bd59-4351-a876-8934a07614bc,1d746f17-0484-43df-bde3-783203462c19,0.46
9c779f8b-bd59-4351-a876-8934a07614bc,307024ad-1a6a-40ac-87eb-72ddfb05e836,0.46
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,4c71cc86-4968-4fb8-8bb3-6992d165faeb,0.4
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,e8090359-5014-4395-ac73-620ba80f2d5b,0.4
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,a2045fb1-90e5-4957-91ac-a5a8b83fd081,0.4
75a6811c-6d0b-4122-85d0-260989db9672,4273fd28-5992-43a0-bd98-66cf6b650f54,0.4
75a6811c-6d0b-4122-85d0-260989db9672,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.4
75a6811c-6d0b-4122-85d0-260989db9672,de748663-d3c2-4e67-8f64-496a078cf130,0.36
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,b895d027-5c42-4455-be0f-a83d981fbb4c,0.7
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,54ebb88a-f9a0-4f41-9a28-20e72c87f491,0.6905
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,25971e2e-305e-4301-a5f9-24b276ab37a1,0.66
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.7
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,314be464-4d5d-4414-b61b-866ec86f72ae,0.6905
